Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
2545	10	10	10	0.0	0.376797616481781	0.006436496472982495	0	0	0	3	3	5.99	1	5	4	26.0	8.0	49.0	13.0	34.0	62.0	315.4227	21.125	6663.3047	370.1836	0.1051409	103.0877685546875	0	0	0	1	1	0	0	2	1	0	0	Reinier Zwitserloot	0	1505	22/07/13-08/06/09	0	0	0	0	0	0	0	0	451.json	Good
2664	3,3	4,4	3,3	0.0,0.0	0.8011801242828369,0.8011801242828369	0.7500666540213622,0.7500666540213622	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	0,0	0,0	12.0,12.0	4.0,4.0	13.0,13.0	4.0,4.0	16.0,16.0	17.0,17.0	68.0,68.0	6.0,6.0	408.0,408.0	22.666666,22.666666	0.022666667,0.022666667	131.03103637695312,131.03103637695312	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Roel Spilker,Reinier Zwitserloot	0,112	1386,1498	25/03/13-08/06/09,15/07/13-08/06/09	0,0	0,0	0,0	0,30	0,19	0,0	0,0	0,0	640.json	Good
43	25	23	23	0.08695652173913043	7.347787031903863E-4	1.1739186551971636E-9	11	9	20	8	8	14.33	5	12	9	37.0	20.0	123.0	43.0	57.0	166.0	968.25977	39.775	38512.535	2139.5852	0.32275325	82.61238861083984	1	0	0	0	0	0	0	2	6	2	1	Jan Rieke	0	4007	28/05/20-08/06/09	0	0	0	0	0	0	0	0	1126.json	Undecided
4047	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.9642171859741211,0.942483127117157,0.7839841246604919,0.9505690336227417,0.9505690336227417	0.9302623387792406,0.9204001603040962,0.8311084237387298,0.9190506359628081,0.9190506359628081	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	0,0,1,0,0	0,0,1,0,0	9.0,9.0,12.0,8.0,8.0	2.0,2.0,1.0,3.0,3.0	10.0,10.0,16.0,9.0,9.0	2.0,2.0,1.0,3.0,3.0	11.0,11.0,13.0,11.0,11.0	12.0,12.0,17.0,12.0,12.0	41.51318,41.51318,62.907475,41.51318,41.51318	4.5,4.5,6.0,4.0,4.0	186.80931,186.80931,377.44485,166.05272,166.05272	10.378295,10.378295,20.969158,9.225151,9.225151	0.013837727,0.013837727,0.020969158,0.013837727,0.013837727	133.59722900390625,133.59722900390625,131.43582153320312,133.59722900390625,133.59722900390625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,4,6,127,166	3,7,9,130,169	11/06/09-08/06/09,15/06/09-08/06/09,17/06/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09	0,1,1,3,0	0,2,2,6,0	0,7,19,26,0	0,20,160,259,459	0,20,158,249,0	0,0,0,0,0	0,0,0,1,0	0,0,0,1,0	2238.json	Ugly
2972	13	13	13	0.0	0.0024347470607608557	4.730559783268724E-4	4	4	8	4	4	7.44	2	5	4	22.0	10.0	64.0	23.0	32.0	87.0	435.0	25.3	11005.5	611.4167	0.145	96.93601989746094	0	0	0	1	0	0	0	2	2	0	0	Robbert Jan Grootjans	0	1078	21/05/12-08/06/09	0	0	0	0	0	0	0	0	1127.json	Good
2664	3,3	3,3	3,3	0.0,0.0	0.3133091330528259,0.3364950716495514	0.44885407894960727,0.4333340622174224	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	0,0	0,0	11.0,11.0	4.0,4.0	19.0,19.0	6.0,6.0	15.0,15.0	25.0,25.0	97.672264,97.672264	8.25,8.25	805.7962,805.7962	44.766457,44.766457	0.03255742,0.03255742	129.1480712890625,129.1480712890625	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	Roel Spilker,Reinier Zwitserloot	0,112	1386,1498	25/03/13-08/06/09,15/07/13-08/06/09	0,2	0,4	0,12	0,30	0,19	0,0	0,0	0,0	620.json	Bad
2950	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	8.755983435548842E-4,0.0010057124309241772,0.0012093023397028446,0.0	0.12786878790250852,0.14508862866461258,0.14418545288032217,0.06542157326829491	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	1,1,1,1	1,1,1,1	17.0,17.0,17.0,18.0	5.0,5.0,5.0,6.0	25.0,25.0,25.0,28.0	9.0,9.0,9.0,11.0	22.0,22.0,22.0,24.0	34.0,34.0,34.0,39.0	151.62068,151.62068,151.62068,178.81354	15.299999,15.299999,15.299999,16.5	2319.7964,2319.7964,2319.7964,2950.4233	128.87758,128.87758,128.87758,163.91241	0.050540227,0.050540227,0.050540227,0.059604514	126.86129760742188,126.86129760742188,126.86129760742188,126.00349426269531	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	3,3,3,4	0,0,0,0	0,0,0,0	0,0,0,0	Reinier Zwitserloot,Roel Spilker,Roel Spilker,Reinier Zwitserloot	0,643,723,1120	1100,1743,1823,2220	12/06/12-08/06/09,17/03/14-08/06/09,05/06/14-08/06/09,07/07/15-08/06/09	0,1,1,2	0,2,2,4	0,16,12,20	0,49,54,13	0,49,38,13	0,0,0,0	0,1,1,1	0,1,1,1	3082.json	Ugly
954	22	25	22	0.0	3.288133011665195E-4	2.0637340843390153E-10	4	5	9	8	8	9.31	3	17	11	34.0	16.0	134.0	42.0	50.0	176.0	993.31866	44.625	44326.844	2462.6025	0.33110622	83.19964599609375	1	0	0	0	0	0	0	1	6	0	0	Reinier Zwitserloot	0	3095	28/11/17-08/06/09	0	0	0	0	0	0	0	0	290.json	Good
2542	3	3	3	0.0	0.5647849440574646	0.7618363354289024	0	0	0	1	1	3.77	0	1	1	12.0	2.0	16.0	3.0	14.0	19.0	72.339745	9.0	651.0577	36.169872	0.024113249	130.70933532714844	0	0	0	1	0	0	0	1	0	0	0	Reinier Zwitserloot	0	1508	25/07/13-08/06/09	0	0	0	0	0	0	0	0	549.json	Good
4031	4,4,4,4	4,4,4,4	4,4,4,4	0.0,0.0,0.0,0.0	0.005928103346377611,0.005474541336297989,0.005474541336297989,0.013846943154931068	0.016735496154489726,0.016390390563531983,0.016390390563531983,0.06614421866341448	2,2,2,1	3,3,3,2	5,5,5,3	4,4,4,3	4,4,4,3	9.8,9.8,9.8,9.8	0,0,0,0	2,2,2,2	2,2,2,2	17.0,17.0,17.0,17.0	7.0,7.0,7.0,6.0	29.0,29.0,29.0,26.0	18.0,18.0,18.0,13.0	24.0,24.0,24.0,23.0	47.0,47.0,47.0,39.0	215.49323,215.49323,215.49323,176.41891	21.857143,21.857143,21.857143,18.416668	4710.0664,4710.0664,4710.0664,3249.0486	261.67035,261.67035,261.67035,180.5027	0.07183108,0.07183108,0.07183108,0.058806304	119.68280029296875,119.68280029296875,119.68280029296875,120.95315551757812	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,111,150,702	19,130,169,721	27/06/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09,30/05/11-08/06/09	0,4,0,2	0,8,0,4	0,4,0,30	0,259,459,104	0,249,0,104	0,0,0,0	0,1,0,1	0,1,0,1	2226.json	Bad
955	1	4	1	0.0	0.0	0.19110328211956162	0	0	0	1	1	0.0	0	0	0	13.0	6.0	18.0	10.0	19.0	28.0	118.94197	10.833333	1288.538	71.58544	0.039647322	145.9210968017578	0	0	0	1	0	0	0	2	0	0	0	Reinier Zwitserloot	0	3094	27/11/17-08/06/09	0	0	0	0	0	0	0	0	35.json	Good
788	3	4	3	0.0	0.011157467029988766	0.14152994926326576	0	0	0	1	1	3.77	0	1	1	19.0	6.0	25.0	7.0	25.0	32.0	148.6034	11.083333	1647.0209	91.50116	0.049534466	126.9658203125	0	0	0	1	0	0	0	1	0	0	0	Reinier Zwitserloot	0	3262	14/05/18-08/06/09	0	0	0	0	0	0	0	0	2958.json	Good
2664	3,3	4,4	3,3	0.0,0.0	0.7036271691322327,0.7036271691322327	0.7392210968735733,0.7392210968735733	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	11.0,11.0	3.0,3.0	14.0,14.0	3.0,3.0	14.0,14.0	17.0,17.0	64.72504,64.72504	5.5,5.5	355.9877,355.9877	19.777094,19.777094	0.021575011,0.021575011	131.28770446777344,131.28770446777344	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Roel Spilker,Reinier Zwitserloot	0,112	1386,1498	25/03/13-08/06/09,15/07/13-08/06/09	0,0	0,0	0,0	0,30	0,19	0,0	0,0	0,0	646.json	Good
3035	76,76	76,77	68,68	0.014705882352941176,0.014705882352941176	0.0,0.0	1.8463141560078502E-28,1.97394511414767E-29	13,14	15,16	28,30	18,19	18,19	8.54,8.54	4,4	32,33	21,21	71.0,71.0	35.0,35.0	324.0,331.0	107.0,110.0	106.0,106.0	431.0,441.0	2899.7336,2967.013	108.52857,111.57143	314703.94,331033.88	17483.553,18390.771	0.9665779,0.9890043	57.047630310058594,56.69835662841797	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,1	14,14	0,0	0,0	Reinier Zwitserloot,Reinier Zwitserloot	0,1897	1015,2912	19/03/12-08/06/09,29/05/17-08/06/09	0,1	0,2	0,46	0,1	0,1	0,0	0,0	0,0	1843.json	Bad
535	1	3	1	0.0	0.4159955382347107	0.6851871440782252	0	0	0	1	1	0.0	0	0	0	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	149.736083984375	0	0	0	1	0	0	0	2	0	0	0	Reinier Zwitserloot	0	3514	21/01/19-08/06/09	0	0	0	0	0	0	0	0	1746.json	Undecided
1997	45,45	45,45	41,41	0.0,0.0	0.0,0.0	5.556506575293996E-26,2.2604767693736123E-24	4,4	13,13	17,17	14,14	14,14	10.76,10.76	6,6	31,31	10,10	50.0,50.0	24.0,24.0	276.0,270.0	101.0,89.0	74.0,74.0	377.0,359.0	2340.964,2229.1938	105.208336,92.70833	246288.94,206664.83	13682.719,11481.379	0.78032136,0.74306464	67.2768783569336,67.53128051757812	0,0	1,1	0,0	0,0	0,0	0,0	0,0	5,5	5,5	1,1	1,1	Reinier Zwitserloot,Reinier Zwitserloot	0,10	2052,2062	20/01/15-08/06/09,30/01/15-08/06/09	0,3	0,6	0,87	0,7	0,7	0,0	0,0	0,0	1526.json	Bad
3485	43,43	37,37	33,33	0.12121212121212122,0.12121212121212122	0.0,0.0	6.242507422432975E-15,6.242136842302492E-15	9,9	9,9	18,18	11,11	11,11	8.59,8.59	4,4	13,13	11,11	49.0,49.0	20.0,20.0	205.0,205.0	49.0,49.0	69.0,69.0	254.0,254.0	1551.5652,1551.5652	60.025,60.025	93132.7,93132.7	5174.039,5174.039	0.5171884,0.5171884	73.62207794189453,73.62207794189453	0,0	0,0	0,0	1,1	1,1	0,0	0,0	2,2	11,11	1,1	1,1	Reinier Zwitserloot,Reinier Zwitserloot	0,128	564,693	24/12/10-08/06/09,02/05/11-08/06/09	0,1	0,2	0,5	0,12	0,12	0,0	0,1	0,1	3180.json	Bad
2573	7,5	9,6	7,5	0.0,0.0	0.030044613406062126,0.8411548137664795	0.009200778690469301,0.2326280119644311	3,2	2,2	5,4	4,3	4,3	5.11,3.92	1,0	4,1	4,1	23.0,17.0	6.0,5.0	47.0,27.0	11.0,10.0	29.0,22.0	58.0,37.0	281.7629,164.99898	21.083334,17.0	5940.5015,2804.9827	330.02786,155.83237	0.09392097,0.05499966	109.22270965576172,117.68621826171875	0,0	0,0	0,0	1,1	1,1	0,0	0,0	1,1	1,1	0,0	0,0	Reinier Zwitserloot,Roland Praml	0,1883	1477,3360	24/06/13-08/06/09,20/08/18-08/06/09	0,2	0,6	0,88	0,1	0,1	0,0	0,0	0,0	2207.json	Bad
2110	9,9	9,9	9,9	0.0,0.0	0.15481902658939362,0.1614101380109787	8.127935938664402E-4,8.000600911679483E-4	0,0	0,0	0,0	2,2	2,2	5.33,5.33	1,1	5,5	5,5	31.0,31.0	8.0,8.0	56.0,56.0	13.0,13.0	39.0,39.0	69.0,69.0	364.69275,364.69275	25.1875,25.1875	9185.698,9185.698	510.31656,510.31656	0.12156425,0.12156425	104.2698745727539,104.2698745727539	0,0	0,0	0,0	1,1	1,1	0,0	0,0	1,1	2,2	0,0	0,0	Reinier Zwitserloot,Roland Praml	0,1420	1940,3360	30/09/14-08/06/09,20/08/18-08/06/09	0,1	0,2	0,4	0,5	0,5	0,0	0,0	0,0	891.json	Bad
4039	39,42,51,53,55,55,55,58,58,67,3	40,45,52,54,60,60,60,63,63,73,3	36,39,46,48,50,50,50,53,53,60,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.2483946920838207E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951761802658439E-4	1.0002744624480875E-22,1.2006492645285393E-24,2.960255033985912E-25,2.8594944523494165E-26,1.5203357241356762E-28,1.4883730013380309E-28,1.4883730013380309E-28,9.008141948096192E-31,1.7509210940809717E-32,3.849217646466331E-37,0.0468326737371494	5,5,6,6,7,7,7,7,7,7,0	3,3,4,4,6,6,6,6,6,6,0	8,8,10,10,13,13,13,13,13,13,0	7,7,8,8,10,10,10,10,10,10,1	7,7,8,8,10,10,10,10,10,10,1	10.71,10.46,10.19,10.02,9.99,9.99,9.99,10.1,10.1,9.14,3.77	4,4,4,4,4,4,4,4,4,3,0	23,25,25,25,27,27,27,29,29,32,2	14,15,15,15,17,17,17,17,17,17,2	58.0,60.0,61.0,62.0,63.0,63.0,63.0,63.0,63.0,62.0,20.0	25.0,27.0,30.0,33.0,34.0,34.0,34.0,35.0,37.0,40.0,6.0	254.0,271.0,284.0,290.0,310.0,310.0,310.0,332.0,340.0,395.0,30.0	68.0,74.0,81.0,86.0,92.0,92.0,92.0,98.0,106.0,114.0,11.0	83.0,87.0,91.0,95.0,97.0,97.0,97.0,98.0,100.0,102.0,26.0	322.0,345.0,365.0,376.0,402.0,402.0,402.0,430.0,446.0,509.0,41.0	2052.7627,2222.8154,2375.3452,2470.2656,2653.1648,2653.1648,2653.1648,2844.3252,2963.16,3396.2644,192.71803	78.88,82.22222,82.35,80.78787,85.23529,85.23529,85.23529,88.2,90.24324,88.35,18.333334	161921.92,182764.83,195609.67,199567.5,226143.27,226143.27,226143.27,250869.47,267405.16,300059.97,3533.164	8995.662,10153.602,10867.204,11087.083,12563.515,12563.515,12563.515,13937.192,14855.842,16669.998,196.2869	0.6842542,0.7409385,0.7917817,0.8234219,0.88438827,0.88438827,0.88438827,0.9481084,0.98771995,1.1320882,0.064239345	71.67689514160156,69.96634674072266,66.7169418334961,65.82372283935547,64.33098602294922,64.33098602294922,64.33098602294922,63.02524948120117,62.81241226196289,60.09337615966797,125.61409759521484	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,2,2	14,14,14,15,15,15,15,16,16,15,0	1,1,1,1,1,1,1,1,1,1,0	1,1,1,1,1,1,1,1,1,1,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Roel Spilker,Reinier Zwitserloot,Reinier Zwitserloot,Marcel	0,38,43,75,75,119,158,505,857,2025,2229	11,49,54,86,86,130,169,516,868,2036,2240	19/06/09-08/06/09,27/07/09-08/06/09,01/08/09-08/06/09,02/09/09-08/06/09,02/09/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09,06/11/10-08/06/09,24/10/11-08/06/09,04/01/15-08/06/09,27/07/15-08/06/09	0,3,12,3,4,10,0,4,4,43,1	0,3,15,4,6,20,0,5,8,77,66	0,131,189,66,110,24,0,125,40,859,2136	0,3,3,8,5,259,459,4,227,33,2	0,3,3,8,5,249,0,4,123,33,2	0,0,0,1,0,0,0,0,0,0,0	0,1,1,1,0,1,0,0,0,0,0	0,1,1,1,0,1,0,0,0,0,0	1240.json	Ugly
2950	16,21	14,17	14,17	0.14285714285714285,0.23529411764705882	0.09301687031984329,0.016789432615041733	0.0037570979736446567,2.216937511817695E-4	0,2	0,1	0,3	5,6	5,6	5.57,6.28	1,2	4,7	3,6	24.0,29.0	12.0,14.0	60.0,77.0	19.0,25.0	36.0,43.0	79.0,102.0	408.4241,553.479	19.0,25.892857	7760.058,14331.152	431.11435,796.1751	0.13614137,0.184493	95.83328247070312,90.87757873535156	0,0	0,0	0,0	1,1	1,1	0,0	0,0	1,1	0,0	0,0	0,0	Reinier Zwitserloot,Robbert Jan Grootjans	0,6	1100,1106	12/06/12-08/06/09,18/06/12-08/06/09	0,8	0,11	0,234	0,24	0,17	0,1	0,1	0,1	3086.json	Bad
788	3	3	3	0.0	0.9629026651382446	0.9227459623358577	0	0	0	1	1	3.77	0	0	0	8.0	3.0	9.0	3.0	11.0	12.0	41.51318	4.0	166.05272	9.225151	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Reinier Zwitserloot	0	3262	14/05/18-08/06/09	0	0	0	0	0	0	0	0	2126.json	Good
4050	9,11,11,9,8,24,25,20,30,35,33,33,29,31,34,34,34,36,38	13,14,14,9,9,24,25,21,25,28,27,27,22,22,25,25,25,28,30	9,11,11,8,8,22,23,19,23,25,24,24,20,20,23,23,23,25,26	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.24,0.25,0.25,0.3,0.35,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.28,0.2692307692307692	0.003978952299803495,0.004028935916721821,0.001459756400436163,0.09448996931314468,0.03006172366440296,0.0010891437996178865,9.96297923848033E-4,0.006306508090347052,6.962804473005235E-4,0.0014136743266135454,0.0011276130098849535,0.0011276130098849535,0.0035374185536056757,0.0035476526245474815,0.0,0.0,0.0,0.0,0.0	4.759697750280576E-4,1.7877252087393809E-4,5.937836279228754E-5,0.013516671017782199,0.02077022516899289,2.944119548732223E-8,1.4891926888169011E-8,2.012125386739822E-6,9.559820015229728E-6,4.89207389720483E-7,2.9904110287037327E-6,2.9904110287037327E-6,1.1948756171637627E-4,1.7353646794296559E-4,1.2953968415334645E-7,2.1978784707736233E-7,4.329340324289908E-8,2.0650788291467998E-10,1.086158960085251E-12	4,4,4,1,1,4,4,2,2,3,3,3,2,2,2,2,2,3,7	4,4,4,1,1,4,4,2,2,4,3,3,2,2,2,2,2,4,5	8,8,8,2,2,8,8,4,4,7,6,6,4,4,4,4,4,7,12	8,8,8,2,2,6,6,5,6,7,7,7,6,6,6,6,6,8,9	8,8,8,2,2,6,6,5,6,7,7,7,6,6,6,6,6,8,9	10.52,12.8,12.8,5.66,5.66,8.32,8.28,7.74,9.76,9.92,9.85,9.85,10.47,10.52,10.03,10.03,10.03,9.75,9.78	6,7,7,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3	3,3,3,4,4,8,9,9,9,11,10,10,8,8,13,13,14,16,19	3,3,3,4,4,7,8,8,8,10,9,9,7,7,11,11,12,14,17	21.0,24.0,25.0,24.0,24.0,35.0,36.0,34.0,34.0,39.0,35.0,35.0,30.0,30.0,33.0,33.0,34.0,41.0,44.0	10.0,10.0,11.0,6.0,5.0,16.0,16.0,14.0,16.0,17.0,17.0,17.0,17.0,17.0,19.0,18.0,19.0,22.0,27.0	59.0,66.0,69.0,45.0,42.0,108.0,112.0,90.0,99.0,119.0,107.0,107.0,88.0,89.0,114.0,113.0,118.0,135.0,152.0	22.0,23.0,25.0,15.0,13.0,44.0,45.0,33.0,36.0,38.0,39.0,39.0,33.0,34.0,50.0,49.0,51.0,58.0,65.0	31.0,34.0,36.0,30.0,29.0,51.0,52.0,48.0,50.0,56.0,52.0,52.0,47.0,47.0,52.0,51.0,53.0,63.0,71.0	81.0,89.0,94.0,60.0,55.0,152.0,157.0,123.0,135.0,157.0,146.0,146.0,121.0,123.0,164.0,162.0,169.0,193.0,217.0	401.28992,452.7842,485.97296,294.41342,267.18896,862.2086,894.96906,686.9504,761.9206,911.7547,832.2642,832.2642,672.1052,683.2144,934.87213,918.9329,968.01855,1153.6151,1334.4951	23.1,27.599998,28.40909,30.0,31.199999,48.125,50.625,40.07143,38.25,43.588234,40.14706,40.14706,29.117645,30.0,43.42105,44.916668,45.63158,54.045456,52.962967	9269.797,12496.844,13806.05,8832.402,8336.295,41493.79,45307.81,27527.084,29143.463,39741.777,33412.96,33412.96,19570.121,20496.432,40593.13,41275.406,44172.215,62347.656,70678.82	514.9887,694.2691,767.00275,490.68903,463.1275,2305.2104,2517.1006,1529.2825,1619.0813,2207.8765,1856.2756,1856.2756,1087.229,1138.6907,2255.1738,2293.0781,2454.012,3463.7588,3926.601	0.1337633,0.15092807,0.16199099,0.09813781,0.08906299,0.28740287,0.298323,0.22898346,0.25397354,0.30391824,0.2774214,0.2774214,0.22403507,0.22773814,0.31162405,0.30631098,0.32267284,0.38453838,0.4448317	102.3926010131836,98.5139389038086,98.14610290527344,107.29112243652344,107.7956771850586,84.3957290649414,83.481689453125,88.18232727050781,84.31861114501953,81.80428314208984,82.93994903564453,82.93994903564453,87.23497772216797,87.14973449707031,83.2548599243164,83.34428405761719,83.07368469238281,80.35079956054688,78.72803497314453	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	3,3,3,1,1,3,3,2,2,3,2,2,2,2,2,2,2,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,0,1,3,4,6,7,12,84,104,124,169,541,571,770,868,1452,1939,3334	0,0,1,3,4,6,7,12,84,104,124,169,541,571,770,868,1452,1939,3334	08/06/09-08/06/09,08/06/09-08/06/09,09/06/09-08/06/09,11/06/09-08/06/09,12/06/09-08/06/09,14/06/09-08/06/09,15/06/09-08/06/09,20/06/09-08/06/09,31/08/09-08/06/09,20/09/09-08/06/09,10/10/09-08/06/09,24/11/09-08/06/09,01/12/10-08/06/09,31/12/10-08/06/09,18/07/11-08/06/09,24/10/11-08/06/09,30/05/13-08/06/09,29/09/14-08/06/09,25/07/18-08/06/09	0,3,2,7,3,22,1,2,11,5,6,0,1,1,3,1,1,2,2	0,4,4,16,7,28,1,9,12,5,14,0,6,2,3,2,2,2,2	0,42,27,284,47,578,25,211,674,128,109,0,124,97,228,8,37,134,139	0,3,24,70,8,4,20,45,1,1,7,459,5,3,3,227,35,7,15	0,3,22,70,8,4,20,45,1,1,7,0,5,3,3,123,35,7,15	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0	0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0	2978.json	Ugly
4047	5,4,4,4	6,5,4,4	5,4,4,4	0.0,0.0,0.0,0.0	0.018856994807720184,0.013929958455264568,0.013617102056741714,0.013617102056741714	0.008021668287127678,0.10799896051655221,0.13460647863483316,0.13460647863483316	1,0,0,0	1,0,0,0	2,0,0,0	2,1,1,1	2,1,1,1	3.92,4.0,4.0,4.0	0,0,0,0	3,3,3,3	2,2,2,2	22.0,16.0,15.0,15.0	8.0,8.0,8.0,8.0	33.0,25.0,24.0,24.0	17.0,10.0,10.0,10.0	30.0,24.0,23.0,23.0	50.0,35.0,34.0,34.0	245.34451,160.47368,153.8011,153.8011	23.375,10.0,9.375,9.375	5734.928,1604.7368,1441.8854,1441.8854	318.60712,89.15205,80.104744,80.104744	0.08178151,0.053491227,0.051267035,0.051267035	115.85325622558594,121.90575408935547,122.12659454345703,122.12659454345703	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	1,0,0,0	0,0,0,0	0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,6,127,166	3,9,130,169	11/06/09-08/06/09,17/06/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09	0,1,1,0	0,3,2,0	0,78,17,0	0,160,259,459	0,158,249,0	0,0,0,0	0,0,1,0	0,0,1,0	2402.json	Bad
3876	3,3	4,4	3,3	0.0,0.0	0.002930418821051717,0.016342081129550934	0.15258926768401285,0.20544700895874846	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	15.0,15.0	5.0,5.0	20.0,19.0	13.0,11.0	20.0,20.0	33.0,30.0	142.62363,129.65784	19.5,16.5	2781.1606,2139.3542	154.50893,118.85301	0.04754121,0.04321928	127.17938995361328,127.67500305175781	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Reinier Zwitserloot,Roel Spilker	0,793	173,966	28/11/09-08/06/09,30/01/12-08/06/09	0,1	0,2	0,11	0,11	0,11	0,0	0,0	0,0	2278.json	Bad
1206	10	12	10	0.0	0.22021067142486572	0.0037134469678203053	1	1	2	3	3	8.2	2	2	2	26.0	10.0	51.0	14.0	36.0	65.0	336.04514	18.199999	6116.021	339.77893	0.112015046	102.7584457397461	0	0	0	1	0	0	0	1	1	0	0	Roel Spilker	0	2844	22/03/17-08/06/09	0	0	0	0	0	0	0	0	1821.json	Good
