Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
2989	6,8,8,9,9,9	4,6,6,6,6,6	4,6,6,6,6,6	0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5	0.2906836271286011,0.01029735617339611,0.01029735617339611,0.03614891320466995,0.03614891320466995,0.03614891320466995	0.6892766418587541,0.11373949972205462,0.11373949972205462,0.16539264743550744,0.16539264743550744,0.16539264743550744	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	1.89,1.73,1.73,1.66,1.66,1.66	0,0,0,0,0,0	2,4,4,4,4,4	1,1,1,1,1,1	13.0,15.0,15.0,15.0,15.0,15.0	5.0,6.0,6.0,6.0,6.0,6.0	19.0,34.0,34.0,34.0,34.0,34.0	9.0,17.0,17.0,17.0,17.0,17.0	18.0,21.0,21.0,21.0,21.0,21.0	28.0,51.0,51.0,51.0,51.0,51.0	116.757904,224.00818,224.00818,224.00818,224.00818,224.00818	11.7,21.25,21.25,21.25,21.25,21.25	1366.0675,4760.174,4760.174,4760.174,4760.174,4760.174	75.89264,264.4541,264.4541,264.4541,264.4541,264.4541	0.0389193,0.07466939,0.07466939,0.07466939,0.07466939,0.07466939	123.55950164794922,113.60274505615234,113.60274505615234,113.60274505615234,113.60274505615234,113.60274505615234	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Chris Lang,Karthik Subramanyam,Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,12,41,908,1139,1824	872,884,913,1780,2011,2696	28/09/12-10/05/10,10/10/12-10/05/10,08/11/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,2,0,3,0,0	0,2,0,5,0,0	0,129,0,29,0,0	0,1,237,1631,1916,2476	0,1,46,1328,51,137	0,0,0,0,0,0	0,1,0,0,0,0	0,1,1,0,0,0	2893.json	Bad
2081	4,4,4	4,4,4	4,4,4	0.0,0.0,0.0	0.6467689871788025,0.6467689871788025,0.6467689871788025	0.8684022188050965,0.8684022188050965,0.8684022188050965	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	2.0,2.0,2.0	0,0,0	0,0,0	0,0,0	14.0,14.0,14.0	2.0,2.0,2.0	17.0,17.0,17.0	4.0,4.0,4.0	16.0,16.0,16.0	21.0,21.0,21.0	84.0,84.0,84.0	14.0,14.0,14.0	1176.0,1176.0,1176.0	65.333336,65.333336,65.333336	0.028,0.028,0.028	125.27178192138672,125.27178192138672,125.27178192138672	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	944.json	Good
213	3,3	3,3	3,3	0.0,0.0	0.5266537666320801,0.18715497851371765	0.9454596418539313,0.8419195204940161	0,0	0,0	0,0	1,1	1,1	1.89,0.94	0,0	0,1	0,1	9.0,11.0	2.0,2.0	10.0,14.0	2.0,2.0	11.0,13.0	12.0,16.0	41.51318,59.207035	4.5,5.5	186.80931,325.6387	10.378295,18.09104	0.013837727,0.019735679	133.59722900390625,131.75106811523438	0,0	0,0	0,0	1,1	0,1	0,0	1,1	0,0	0,0	0,0	0,0	Xinzhu Cai,Xinzhu Cai	0,16	3648,3664	05/05/20-10/05/10,21/05/20-10/05/10	0,2	0,4	0,39	0,17	0,17	0,0	0,1	0,0	3557.json	Undecided
3110	3,3,5,5,5,5,5	3,3,4,4,4,4,4	3,3,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.11781342327594757,0.012487164698541164,0.07600046694278717,0.08976969867944717,0.09212853759527206,0.09212853759527206,0.09212853759527206	0.6977260876911368,0.5601062698329112,0.3486868503557725,0.31648523853796257,0.2950906672658583,0.2950906672658583,0.2950906672658583	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	3.77,1.89,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0,0	0,1,3,3,3,3,3	0,1,3,3,3,3,3	13.0,15.0,17.0,17.0,17.0,17.0,17.0	5.0,5.0,7.0,7.0,7.0,7.0,7.0	16.0,19.0,26.0,26.0,26.0,26.0,26.0	5.0,6.0,7.0,7.0,7.0,7.0,7.0	18.0,20.0,24.0,24.0,24.0,24.0,24.0	21.0,25.0,33.0,33.0,33.0,33.0,33.0	87.56843,108.0482,151.30376,151.30376,151.30376,151.30376,151.30376	6.5,9.0,8.5,8.5,8.5,8.5,8.5	569.19476,972.43384,1286.0819,1286.0819,1286.0819,1286.0819,1286.0819	31.621931,54.0241,71.449,71.449,71.449,71.449,71.449	0.029189477,0.03601607,0.050434586,0.050434586,0.050434586,0.050434586,0.050434586	129.7158966064453,128.62307739257812,122.21172332763672,122.21172332763672,122.21172332763672,122.21172332763672,122.21172332763672	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Michael Marucheck,Chris Lang,Chris Lang,Michael Marucheck,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,21,62,138,1029,1260,1945	751,772,813,889,1780,2011,2696	30/05/12-10/05/10,20/06/12-10/05/10,31/07/12-10/05/10,15/10/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,1,3,2,1,0,0	0,2,4,4,2,0,0	0,28,65,14,10,0,0	0,24,32,24,1631,1916,2476	0,24,32,24,1328,51,137	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2743.json	Ugly
274	18	19	18	0.0	0.006426860578358173	7.376655358469194E-4	2	2	4	4	4	7.3	4	3	3	27.0	17.0	72.0	32.0	44.0	104.0	567.7809	25.411764	14428.313	801.573	0.18926029	90.2789535522461	0	0	0	1	0	0	0	1	3	0	0	Zilin Zhang	0	3587	05/03/20-10/05/10	0	0	0	0	0	0	0	0	2638.json	Undecided
233	15	4	15	0.0	0.015501091256737709	0.41578984135263797	0	0	0	1	1	3.22	0	3	3	22.0	10.0	38.0	16.0	32.0	54.0	270.0	17.6	4752.0	264.0	0.09	97.78779602050781	0	0	0	1	1	0	0	4	1	0	0	Wendy Deng	0	3628	15/04/20-10/05/10	0	0	0	0	0	0	0	0	1931.json	Undecided
618	8	6	8	0.0	0.01503903791308403	0.14607603450751078	1	1	2	2	2	4.87	1	3	3	16.0	10.0	31.0	15.0	26.0	46.0	216.22023	12.0	2594.6428	144.14682	0.07207341	108.89630126953125	0	0	0	0	0	0	0	3	0	0	0	Christina Xu	0	3243	27/03/19-10/05/10	0	0	0	0	0	0	0	0	2233.json	Undecided
2081	23,23,23,23	14,14,14,14	20,20,20,20	0.0,0.0,0.0,0.0	0.0539952851831913,0.0539952851831913,0.04428365081548691,0.04428365081548691	0.0018975344419848046,0.0018975344419848046,0.0020006417574800744,0.0020006417574800744	1,1,1,1	1,1,1,1	2,2,2,2	3,3,3,3	3,3,3,3	5.97,5.97,5.97,5.97	2,2,2,2	7,7,8,8	6,6,7,7	29.0,29.0,30.0,30.0	13.0,13.0,13.0,13.0	73.0,73.0,71.0,71.0	26.0,26.0,27.0,27.0	42.0,42.0,43.0,43.0	99.0,99.0,98.0,98.0	533.8394,533.8394,531.7739,531.7739	29.0,29.0,31.153847,31.153847	15481.343,15481.343,16566.803,16566.803	860.0746,860.0746,920.3779,920.3779	0.17794648,0.17794648,0.17725797,0.17725797	89.12264251708984,89.12264251708984,89.1427993774414,89.1427993774414	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	2,2,2,2	0,0,0,0	0,0,0,0	Gokhan Caglar,Sean Wiese,Sean Wiese,Art Beatte IV	0,231,384,916	1780,2011,2164,2696	25/03/15-10/05/10,11/11/15-10/05/10,12/04/16-10/05/10,26/09/17-10/05/10	0,0,1,0	0,0,2,0	0,0,38,0	0,1916,257,2476	0,51,255,137	0,0,0,0	0,0,0,0	0,0,0,0	391.json	Bad
225	7	7	7	0.0	0.41386979818344116	0.6501912046052428	0	0	0	2	2	3.02	1	1	1	18.0	6.0	26.0	7.0	24.0	33.0	151.30376	10.5	1588.6895	88.26053	0.050434586	112.91594696044922	1	0	0	0	1	0	0	1	0	0	0	Tao Chen	0	3636	23/04/20-10/05/10	0	0	0	0	0	0	0	0	2330.json	Undecided
1095	3	3	3	0.0	0.9161076545715332	0.9600239845791263	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Pouya Larjani	0	2766	05/12/17-10/05/10	0	0	0	0	0	0	0	0	847.json	Good
135	3	3	3	0.0	0.8143864870071411	0.7338289389249878	0	0	0	1	1	0.94	0	1	1	12.0	2.0	14.0	2.0	14.0	16.0	60.91768	6.0	365.50607	20.305893	0.020305892	131.60296630859375	0	0	0	1	1	0	0	0	0	0	0	Xinzhu Cai	0	3726	22/07/20-10/05/10	0	0	0	0	0	0	0	0	3280.json	Undecided
435	23	15	23	0.0	3.2500960514880717E-4	8.729024306234755E-6	4	3	7	3	3	8.88	1	8	8	34.0	14.0	94.0	34.0	48.0	128.0	714.8752	41.285713	29514.13	1639.674	0.23829173	85.34003448486328	1	0	0	0	0	0	0	3	6	2	1	Tao Chen	0	3426	26/09/19-10/05/10	0	0	0	0	0	0	0	0	2373.json	Undecided
53	3	3	3	0.0	0.002185160294175148	0.899302707545229	0	0	0	1	1	0.94	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	Calvin Mak	0	3808	12/10/20-10/05/10	0	0	0	0	0	0	0	0	1198.json	Undecided
1408	3,3	3,3	3,3	0.0,0.0	0.6257615089416504,0.6257615089416504	0.8534611303758484,0.8534611303758484	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	12.0,12.0	4.0,4.0	15.0,15.0	4.0,4.0	16.0,16.0	19.0,19.0	76.0,76.0	6.0,6.0	456.0,456.0	25.333334,25.333334	0.025333334,0.025333334	130.45266723632812,130.45266723632812	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	0,0	0,0	0,0	Sean Wiese,Art Beatte IV	0,242	2453,2696	26/01/17-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	3462.json	Good
3110	3,14,14,14,14,14,14,14	3,14,14,14,14,14,14,14	3,14,14,14,14,14,14,14	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.6264590620994568,0.44601497054100037,0.33574581146240234,0.33574581146240234,0.35234206914901733,0.445882111787796,0.445882111787796,0.445882111787796	0.8073989780159161,7.708148610175816E-5,2.0406496054013713E-5,2.0406496054013713E-5,3.061073618065213E-5,0.001245149074951063,0.001245149074951063,0.001245149074951063	0,7,7,7,7,7,7,7	0,9,9,9,9,7,7,7	0,16,16,16,16,14,14,14	1,4,4,4,4,4,4,4	1,4,4,4,4,4,4,4	1.89,2.37,2.37,2.37,2.37,2.37,2.37,2.37	0,1,1,1,1,1,1,1	0,6,8,8,8,6,6,6	0,3,4,4,4,3,3,3	12.0,24.0,25.0,25.0,25.0,23.0,23.0,23.0	4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0	14.0,76.0,82.0,82.0,82.0,66.0,66.0,66.0	4.0,29.0,29.0,29.0,29.0,25.0,25.0,25.0	16.0,34.0,35.0,35.0,35.0,32.0,32.0,32.0	18.0,105.0,111.0,111.0,111.0,91.0,91.0,91.0	72.0,534.1836,569.3504,569.3504,569.3504,455.0,455.0,455.0	6.0,34.800003,36.25,36.25,36.25,31.944443,31.944443,31.944443	432.0,18589.59,20638.951,20638.951,20638.951,14534.722,14534.722,14534.722	24.0,1032.755,1146.6084,1146.6084,1146.6084,807.48456,807.48456,807.48456	0.024,0.1780612,0.18978347,0.18978347,0.18978347,0.15166667,0.15166667,0.15166667	130.7338104248047,94.66742706298828,94.33589172363281,94.33589172363281,94.33589172363281,95.50172424316406,95.50172424316406,95.50172424316406	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2	0,2,2,2,2,2,2,2	0,2,2,2,2,0,0,0	0,1,1,1,1,0,0,0	Michael Marucheck,Chris Lang,Michael Marucheck,Chris Lang,Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,30,138,162,169,1029,1260,1945	751,781,889,913,920,1780,2011,2696	30/05/12-10/05/10,29/06/12-10/05/10,15/10/12-10/05/10,08/11/12-10/05/10,15/11/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,12,3,0,14,14,0,0	0,13,6,0,28,28,0,0	0,396,32,0,56,188,0,0	0,35,4,237,8,1631,1916,2476	0,35,4,46,4,1328,51,137	0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0	0,0,0,1,1,0,0,0	2898.json	Ugly
1121	3	2	2	0.5	0.9474480152130127	0.9900739563803869	0	0	0	1	1	1.89	0	0	0	7.0	1.0	8.0	1.0	8.0	9.0	27.0	3.5	94.5	5.25	0.009	142.4026641845703	0	0	0	1	0	0	0	0	0	0	0	Art Beatte IV	0	2740	09/11/17-10/05/10	0	0	0	0	0	0	0	0	3786.json	Good
2045	17,17,17	13,13,13	16,16,16	0.0,0.0,0.0	0.018997641280293465,0.018997641280293465,0.018997641280293465	0.028392771304808793,0.028392771304808793,0.028392771304808793	1,1,1	1,1,1	2,2,2	2,2,2	2,2,2	4.99,4.99,4.99	2,2,2	7,7,7	7,7,7	28.0,28.0,28.0	8.0,8.0,8.0	58.0,58.0,58.0	20.0,20.0,20.0	36.0,36.0,36.0	78.0,78.0,78.0	403.25418,403.25418,403.25418	35.0,35.0,35.0	14113.896,14113.896,14113.896	784.10535,784.10535,784.10535	0.13441806,0.13441806,0.13441806	94.42631530761719,94.42631530761719,94.42631530761719	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	1,1,1	2,2,2	0,0,0	0,0,0	Sean Wiese,Sean Wiese,Art Beatte IV	0,195,880	1816,2011,2696	30/04/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	2924.json	Good
114	12	11	12	0.0	0.22524017095565796	0.5490564833074778	1	1	2	2	2	5.39	2	3	3	26.0	3.0	42.0	5.0	29.0	47.0	228.32512	21.666666	4947.044	274.8358	0.07610837	102.04450225830078	1	0	0	0	0	0	0	0	0	0	0	Yi Liu	0	3747	12/08/20-10/05/10	0	0	0	0	0	0	0	0	1875.json	Undecided
1326	3,3	3,3	3,3	0.0,0.0	0.3044241666793823,0.3044241666793823	0.5652414138711884,0.5652414138711884	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	13.0,13.0	4.0,4.0	18.0,18.0	4.0,4.0	17.0,17.0	22.0,22.0	89.92419,89.92419	6.5,6.5	584.5072,584.5072	32.472622,32.472622	0.029974729,0.029974729	129.57785034179688,129.57785034179688	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Zhuowen Deng,Art Beatte IV	0,161	2535,2696	18/04/17-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	101.json	Good
2964	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.9026831388473511,0.8862336277961731,0.8839519619941711,0.8839519619941711,0.8805149793624878,0.8805149793624878	0.9247675232561114,0.9153871471782548,0.8463081160124684,0.8463081160124684,0.9562689892859157,0.9562689892859157	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	13.0,13.0,14.0,14.0,13.0,13.0	2.0,2.0,2.0,2.0,2.0,2.0	15.0,15.0,16.0,16.0,15.0,15.0	3.0,3.0,3.0,3.0,3.0,3.0	15.0,15.0,16.0,16.0,15.0,15.0	18.0,18.0,19.0,19.0,18.0,18.0	70.32403,70.32403,76.0,76.0,70.32403,70.32403	9.75,9.75,10.5,10.5,9.75,9.75	685.6593,685.6593,798.0,798.0,685.6593,685.6593	38.092182,38.092182,44.333332,44.333332,38.092182,38.092182	0.023441343,0.023441343,0.025333334,0.025333334,0.023441343,0.023441343	130.85629272460938,130.85629272460938,130.45266723632812,130.45266723632812,130.85629272460938,130.85629272460938	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Michael Marucheck,Chris Lang,Gokhan Caglar,Sean Wiese,Sean Wiese,Art Beatte IV	0,301,883,1114,1267,1799	897,1198,1780,2011,2164,2696	23/10/12-10/05/10,20/08/13-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,12/04/16-10/05/10,26/09/17-10/05/10	0,2,3,0,3,0	0,4,6,0,6,0	0,20,40,0,64,0	0,381,1631,1916,257,2476	0,327,1328,51,255,137	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	462.json	Ugly
364	19	17	18	0.05555555555555555	0.04316503554582596	4.274387187092948E-6	2	1	3	4	4	4.28	3	9	9	37.0	20.0	86.0	30.0	57.0	116.0	676.61523	27.75	18776.072	1043.1151	0.22553842	89.3670425415039	0	0	0	1	1	0	0	0	6	0	0	Zilin Zhang	0	3497	06/12/19-10/05/10	0	0	0	0	0	0	0	0	2954.json	Undecided
2017	4,4,3	4,4,3	4,4,3	0.0,0.0,0.0	0.497856080532074,0.497856080532074,0.06498551368713379	0.8593829730033563,0.8593829730033563,0.6680178650892966	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	2.0,2.0,1.89	0,0,0	1,1,1	1,1,1	12.0,12.0,11.0	3.0,3.0,5.0	15.0,15.0,17.0	3.0,3.0,5.0	15.0,15.0,16.0	18.0,18.0,22.0	70.32403,70.32403,88.0	6.0,6.0,5.5	421.94415,421.94415,484.0	23.441341,23.441341,26.88889	0.023441343,0.023441343,0.029333333	126.19583892822266,126.19583892822266,129.69032287597656	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,1	0,0,0	0,0,0	0,0,0	0,0,0	Sean Wiese,Sean Wiese,Art Beatte IV	0,167,852	1844,2011,2696	28/05/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,1	0,0,3	0,0,45	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1449.json	Bad
2331	4,6,6,6	4,4,4,4	4,6,6,6	0.0,0.0,0.0,0.0	0.5018375515937805,0.3467799127101898,0.3467799127101898,0.3467799127101898	0.2711472830168128,0.5335671526912151,0.5335671526912151,0.5335671526912151	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.0,4.32,4.32,4.32	0,0,0,0	2,2,2,2	2,2,2,2	18.0,18.0,18.0,18.0	4.0,4.0,4.0,4.0	24.0,24.0,24.0,24.0	5.0,5.0,5.0,5.0	22.0,22.0,22.0,22.0	29.0,29.0,29.0,29.0	129.32352,129.32352,129.32352,129.32352	11.25,11.25,11.25,11.25	1454.8895,1454.8895,1454.8895,1454.8895	80.827194,80.827194,80.827194,80.827194	0.043107837,0.043107837,0.043107837,0.043107837	123.02798461914062,116.4594497680664,116.4594497680664,116.4594497680664	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	Ming Li,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,250,481,1166	1530,1780,2011,2696	18/07/14-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,4,0,0	0,6,0,0	0,29,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	3427.json	Bad
1697	16,16	13,13	15,15	0.0,0.0	0.008239255286753178,0.008239255286753178	0.02203320138625451,0.02203320138625451	0,0	0,0	0,0	1,1	1,1	6.28,6.28	1,1	8,8	7,7	25.0,25.0	11.0,11.0	58.0,58.0	17.0,17.0	36.0,36.0	75.0,75.0	387.7444,387.7444	19.318182,19.318182	7490.5166,7490.5166	416.1398,416.1398	0.12924813,0.12924813	95.9057846069336,95.9057846069336	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Sean Wiese,Art Beatte IV	0,532	2164,2696	12/04/16-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	454.json	Good
16	16	13	15	0.0	0.01014842838048935	2.7156792353529924E-4	0	0	0	1	1	3.14	1	6	6	28.0	14.0	68.0	24.0	42.0	92.0	496.0932	24.0	11906.236	661.4576	0.1653644	94.6244125366211	0	0	0	1	0	0	0	1	3	0	0	Andrey Putilin	0	3845	18/11/20-10/05/10	0	0	0	0	0	0	0	0	3198.json	Undecided
1095	3	3	3	0.0	0.8411785364151001	0.791618185684358	0	0	0	1	1	1.89	0	0	0	12.0	2.0	16.0	3.0	14.0	19.0	72.339745	9.0	651.0577	36.169872	0.024113249	130.70933532714844	0	0	0	1	0	0	0	1	0	0	0	Pouya Larjani	0	2766	05/12/17-10/05/10	0	0	0	0	0	0	0	0	796.json	Good
1289	3,3	3,3	3,3	0.0,0.0	0.537064790725708,0.537064790725708	0.8244375213505309,0.8244375213505309	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,1	1,1	11.0,11.0	3.0,3.0	13.0,13.0	4.0,4.0	14.0,14.0	17.0,17.0	64.72504,64.72504	7.3333335,7.3333335	474.65027,474.65027	26.36946,26.36946	0.021575011,0.021575011	131.28770446777344,131.28770446777344	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Ethan Goldman-Kirst,Art Beatte IV	0,124	2572,2696	25/05/17-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	3039.json	Good
2311	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.8772215843200684,0.8772215843200684,0.8772215843200684	0.38355989047101563,0.38355989047101563,0.38355989047101563	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	1,1,1	16.0,16.0,16.0	3.0,3.0,3.0	18.0,18.0,18.0	4.0,4.0,4.0	19.0,19.0,19.0	22.0,22.0,22.0	93.45441,93.45441,93.45441	10.666667,10.666667,10.666667	996.84705,996.84705,996.84705	55.38039,55.38039,55.38039	0.03115147,0.03115147,0.03115147	129.37762451171875,129.37762451171875,129.37762451171875	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,461,1146	1550,2011,2696	07/08/14-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	3382.json	Good
2081	15,15,15	12,12,12	13,13,13	0.0,0.0,0.0	0.2035081833600998,0.2035081833600998,0.2035081833600998	0.0966510213663503,0.0966510213663503,0.0966510213663503	2,2,2	2,2,2	4,4,4	3,3,3	3,3,3	2.46,2.46,2.46	1,1,1	5,5,5	5,5,5	23.0,23.0,23.0	7.0,7.0,7.0	50.0,50.0,50.0	14.0,14.0,14.0	30.0,30.0,30.0	64.0,64.0,64.0	314.041,314.041,314.041	23.0,23.0,23.0	7222.943,7222.943,7222.943	401.2746,401.2746,401.2746	0.10468033,0.10468033,0.10468033	98.86029815673828,98.86029815673828,98.86029815673828	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	1,1,1	3,3,3	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	2932.json	Good
1912	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.8807427883148193,0.8807427883148193,0.8807427883148193	0.907078272584628,0.907078272584628,0.907078272584628	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,0,0	12.0,12.0,12.0	2.0,2.0,2.0	16.0,16.0,16.0	3.0,3.0,3.0	14.0,14.0,14.0	19.0,19.0,19.0	72.339745,72.339745,72.339745	9.0,9.0,9.0	651.0577,651.0577,651.0577	36.169872,36.169872,36.169872	0.024113249,0.024113249,0.024113249	130.70933532714844,130.70933532714844,130.70933532714844	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Sean Wiese,Sean Wiese,Art Beatte IV	0,62,747	1949,2011,2696	10/09/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	940.json	Good
290	3	3	3	0.0	0.9615575671195984	0.9478796813662882	0	0	0	1	1	1.89	0	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	1	1	0	0	0	0	0	0	Zilin Zhang	0	3571	18/02/20-10/05/10	0	0	0	0	0	0	0	0	2965.json	Undecided
