Project	file	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	ChangeValue	Type
commons-io	611.json	10	10	10	0.0	0.5083619356155396	0.574868062943965	0	0	0	3	3	2.53	1	2	2	20.0	8.0	33.0	9.0	28.0	42.0	201.9089	11.25	2271.475	126.19306	0.067302965	105.40747833251953	0	0	0	1	0	0	0	0	1	0	0	452	ugly
commons-io	756.json	16	15	16	0.0	0.08026793599128723	0.0016697082011724513	3	3	6	5	5	3.12	2	6	4	32.0	8.0	68.0	20.0	40.0	88.0	468.32965	40.0	18733.186	1040.7325	0.15610988	92.95836639404297	0	0	0	1	1	0	0	4	2	0	0	39	noise
commons-io	459.json	3	3	3	0.0	0.28540101647377014	0.8489474064755829	0	0	0	1	1	1.89	0	1	1	11.0	2.0	15.0	2.0	13.0	17.0	62.907475	5.5	345.99112	19.22173	0.020969158	131.43582153320312	0	0	0	1	0	0	0	0	0	0	0	9	bad
commons-io	1145.json	19	16	16	0.125	0.4411107301712036	0.05410615472053327	3	2	5	5	5	4.33	3	4	4	27.0	8.0	62.0	17.0	35.0	79.0	405.21335	28.6875	11624.558	645.8088	0.13507111	93.71111297607422	1	0	0	0	1	0	0	1	3	0	0	1	bad
commons-io	384.json	7	5	5	0.0	0.9257772564888	0.5944711980493136	0	0	0	1	1	3.92	0	1	1	15.0	5.0	22.0	9.0	20.0	31.0	133.97977	13.5	1808.7268	100.484825	0.044659924	119.2291259765625	0	0	0	1	0	0	0	1	0	0	0	35	noise
commons-io	386.json	9	10	9	0.0	0.2783569097518921	0.0059566838321725825	3	2	5	3	3	5.9	1	1	1	24.0	8.0	47.0	18.0	32.0	65.0	325.0	27.0	8775.0	487.5	0.108333334	104.63906860351562	0	0	0	1	0	0	0	3	2	0	0	147	ugly
commons-io	103.json	3	3	3	0.0	0.7773609757423401	0.8920200095016567	0	0	0	1	1	1.89	0	1	1	12.0	2.0	14.0	3.0	14.0	17.0	64.72504	9.0	582.5253	32.36252	0.021575011	131.28770446777344	0	0	0	1	0	0	0	1	0	0	0	0	good
commons-io	434.json	6	3	6	0.0	0.19980555772781372	0.08983911846278486	0	0	0	1	1	8.54	0	4	3	19.0	8.0	32.0	16.0	27.0	48.0	228.2346	19.0	4336.4575	240.9143	0.0760782	113.50555419921875	1	0	0	0	1	0	0	1	0	2	2	50	noise
commons-io	311.json	3	3	3	0.0	0.731928825378418	0.754772906499843	0	0	0	1	1	1.89	0	1	1	13.0	3.0	16.0	4.0	16.0	20.0	80.0	8.666667	693.3334	38.51852	0.026666667	130.18594360351562	0	0	0	1	0	0	0	1	0	0	0	249	ugly
commons-io	729.json	3	3	3	0.0	0.6123688817024231	0.7340758818455376	0	0	0	1	1	1.89	0	1	1	13.0	4.0	16.0	5.0	17.0	21.0	85.83672	8.125	697.4234	38.745743	0.028612241	129.81976318359375	0	0	0	1	1	0	0	1	0	0	0	65	noise
commons-io	26.json	3	3	3	0.0	0.8311668634414673	0.8662018932556881	0	0	0	1	1	1.89	0	0	0	13.0	2.0	16.0	3.0	15.0	19.0	74.23092	9.75	723.75146	40.208416	0.024743639	130.57513427734375	0	0	0	1	1	0	0	1	0	0	0	0	good
commons-io	461.json	2	2	2	0.0	0.9478570222854614	0.883448602579974	0	0	0	1	1	0.0	0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	139.56419372558594	0	1	0	0	0	0	0	1	0	0	0	23	noise
commons-io	1140.json	14	11	11	0.0	0.4153692126274109	0.13990222666443275	2	2	4	3	3	2.86	1	5	5	26.0	6.0	49.0	12.0	32.0	61.0	305.0	26.0	7930.0	440.55554	0.10166667	101.71847534179688	0	0	0	1	1	0	0	1	1	0	0	37	noise
commons-io	185.json	14	14	14	0.0	0.13372942805290222	0.01800401472601074	3	4	7	4	4	2.56	1	5	5	24.0	7.0	59.0	15.0	31.0	74.0	366.61053	25.714285	9427.128	523.7293	0.122203514	96.62490844726562	0	0	0	1	1	0	0	2	1	1	1	140	ugly
commons-io	700.json	3	3	3	0.0	0.7771810293197632	0.6542264953528262	1	1	2	2	2	1.89	0	0	0	16.0	2.0	22.0	5.0	18.0	27.0	112.58798	20.0	2251.7598	125.09776	0.037529327	128.17906188964844	0	0	0	1	1	0	0	1	0	0	0	6	bad
commons-io	322.json	3	3	3	0.0	0.9440113306045532	0.9667014658589871	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	0	good
commons-io	222.json	5	5	5	0.0	0.9552889466285706	0.8465154788817005	0	0	0	1	1	1.96	0	0	0	12.0	7.0	17.0	7.0	19.0	24.0	101.950264	6.0	611.7016	33.98342	0.03398342	120.6497802734375	0	0	0	1	0	0	0	0	0	0	0	0	good
commons-io	260.json	3	4	3	0.0	0.9682111740112305	0.5427465634084278	0	0	0	1	1	3.77	0	0	0	14.0	4.0	17.0	4.0	18.0	21.0	87.56843	7.0	612.979	34.05439	0.029189477	129.7158966064453	0	0	0	1	0	0	0	1	0	0	0	32	noise
commons-io	946.json	2	2	2	0.0	0.9422087073326111	0.8896828925738468	0	0	0	1	1	0.0	0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	139.56419372558594	0	1	0	0	0	0	0	1	0	0	0	6	bad
